date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:22	54128/54128	---M--	200	added ('OK')	image/jpeg	etag:%22688ed456-d370%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-2.jpg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:22	5794/5794	---M--	200	added ('OK')	image/jpeg	etag:%22688ed457-16a2%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-3.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-3.jpg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:22	72120/72120	---M--	200	added ('OK')	image/jpeg	etag:%22688ed455-119b8%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-4.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-4.jpg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:22	67658/67658	---M--	200	added ('OK')	image/jpeg	etag:%22688ed455-1084a%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-5.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-5.jpg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:23	80908/80908	---M--	200	added ('OK')	image/jpeg	etag:%22688ed456-13c0c%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-6.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-thumb-6.jpg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:23	198/198	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed469-c6%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/left-arrow-large.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/left-arrow-large.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:23	200/200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed460-c8%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/right-arrow-large.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/right-arrow-large.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:23	2791/2791	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed436-ae7%22	https://templates.hibotheme.com/aixio/default/assets/img/features/automation.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/features/automation.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:24	956/956	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed438-3bc%22	https://templates.hibotheme.com/aixio/default/assets/img/features/system-integration.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/features/system-integration.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:24	1852/1852	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed437-73c%22	https://templates.hibotheme.com/aixio/default/assets/img/features/analytics.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/features/analytics.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:24	3947/3947	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed435-f6b%22	https://templates.hibotheme.com/aixio/default/assets/img/features/modular-design.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/features/modular-design.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:24	286705/286705	---M--	200	added ('OK')	image/png	etag:%22688ed437-45ff1%22	https://templates.hibotheme.com/aixio/default/assets/img/features/feature-6.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/features/feature-6.png	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:24	1338/1338	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed46a-53a%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/pin-small.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/pin-small.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:25	740/740	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed45e-2e4%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/mail-small.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/mail-small.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:25	2040/2040	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed468-7f8%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/phone-small.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/phone-small.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:25	265/265	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed465-109%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/plane-small.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/plane-small.svg	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:25	66301/66301	---M--	200	added ('OK')	image/png	etag:%22688ed3ea-102fd%22	https://templates.hibotheme.com/aixio/default/assets/img/logo-large.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/logo-large.png	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:25	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2001%20Nov%202025%2012:59:25%20GMT	https://templates.hibotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:26	80772/80772	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3da-13b84%22	https://templates.hibotheme.com/aixio/default/assets/js/bootstrap.bundle.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/bootstrap.bundle.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:26	3179/3179	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3db-c6b%22	https://templates.hibotheme.com/aixio/default/assets/js/megamenu.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/megamenu.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:26	154551/154551	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3da-25bb7%22	https://templates.hibotheme.com/aixio/default/assets/js/swiper-bundle.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/swiper-bundle.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:27	30524/30524	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3dc-773c%22	https://templates.hibotheme.com/aixio/default/assets/js/fslightbox.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/fslightbox.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:27	72205/72205	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3d8-11a0d%22	https://templates.hibotheme.com/aixio/default/assets/js/gsap.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/gsap.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:27	43371/43371	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3dc-a96b%22	https://templates.hibotheme.com/aixio/default/assets/js/scrollTrigger.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/scrollTrigger.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:27	16185/16185	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3dc-3f39%22	https://templates.hibotheme.com/aixio/default/assets/js/lenis.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/lenis.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:28	3881/3881	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3d9-f29%22	https://templates.hibotheme.com/aixio/default/assets/js/scrollToPlugin.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/scrollToPlugin.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:28	15581/15581	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3d8-3cdd%22	https://templates.hibotheme.com/aixio/default/assets/js/SplitText.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/SplitText.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:28	7080/7080	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3dc-1ba8%22	https://templates.hibotheme.com/aixio/default/assets/js/customEase.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/customEase.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:28	10161/10161	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3d9-27b1%22	https://templates.hibotheme.com/aixio/default/assets/js/scrollcue.min.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/scrollcue.min.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:29	23285/23285	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688ed3db-5af5%22	https://templates.hibotheme.com/aixio/default/assets/js/main.js	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/js/main.js	(from https://templates.hibotheme.com/aixio/default/about-us.html)
13:59:29	570148/570148	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22688ed3f6-8b324%22	https://templates.hibotheme.com/aixio/default/assets/fonts/remixicon.eot?t=1734404658139	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/remixicon9711.eot	(from https://templates.hibotheme.com/aixio/default/assets/css/remixicon.css)
13:59:29	176812/176812	---M--	200	added ('OK')	font/woff2	etag:%22688ed3f1-2b2ac%22	https://templates.hibotheme.com/aixio/default/assets/fonts/remixicon.woff2?t=1734404658139	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/remixicon9711.woff2	(from https://templates.hibotheme.com/aixio/default/assets/css/remixicon.css)
13:59:29	242720/242720	---M--	200	added ('OK')	font/woff	etag:%22688ed3f7-3b420%22	https://templates.hibotheme.com/aixio/default/assets/fonts/remixicon.woff?t=1734404658139	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/remixicon9711.woff	(from https://templates.hibotheme.com/aixio/default/assets/css/remixicon.css)
13:59:30	569976/569976	---M--	200	added ('OK')	application/octet-stream	etag:%22688ed3f8-8b278%22	https://templates.hibotheme.com/aixio/default/assets/fonts/remixicon.ttf?t=1734404658139	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/remixicon9711.ttf	(from https://templates.hibotheme.com/aixio/default/assets/css/remixicon.css)
13:59:30	2734258/2734258	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed3f3-29b8b2%22	https://templates.hibotheme.com/aixio/default/assets/fonts/remixicon.svg?t=1734404658139	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/remixicon9711.svg	(from https://templates.hibotheme.com/aixio/default/assets/css/remixicon.css)
13:59:30	88064/88064	---M--	200	added ('OK')	application/octet-stream	etag:%22688ed3f3-15800%22	https://templates.hibotheme.com/aixio/default/assets/fonts/clashdisplay-variable.ttf	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/fonts/clashdisplay-variable.ttf	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:31	368179/368179	---M--	200	added ('OK')	image/png	etag:%22688ed476-59e33%22	https://templates.hibotheme.com/aixio/default/assets/img/breadcrumb/br-bg-1.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/breadcrumb/br-bg-1.png	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:31	286517/286517	---M--	200	added ('OK')	image/jpeg	etag:%22688ed47c-45f35%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:31	400763/400763	---M--	200	added ('OK')	image/jpeg	etag:%22688ed47d-61d7b%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-3.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-3.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:31	52222/52222	---M--	200	added ('OK')	image/jpeg	etag:%22688ed441-cbfe%22	https://templates.hibotheme.com/aixio/default/assets/img/about/vision-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/vision-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:32	609035/609035	---M--	200	added ('OK')	image/jpeg	etag:%22688ed444-94b0b%22	https://templates.hibotheme.com/aixio/default/assets/img/about/mission-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/mission-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:32	266001/266001	---M--	200	added ('OK')	image/jpeg	etag:%22688ed442-40f11%22	https://templates.hibotheme.com/aixio/default/assets/img/about/wh-img-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/wh-img-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:32	265273/265273	---M--	200	added ('OK')	image/png	etag:%22688ed447-40c39%22	https://templates.hibotheme.com/aixio/default/assets/img/about/wh-img-4.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/wh-img-4.png	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:32	231351/231351	---M--	200	added ('OK')	image/jpeg	etag:%22688ed447-387b7%22	https://templates.hibotheme.com/aixio/default/assets/img/about/wh-bg-1.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/wh-bg-1.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:32	58207/58207	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3ed-e35f%22	https://templates.hibotheme.com/aixio/default/assets/img/counter-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/counter-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:33	145560/145560	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42e-23898%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-9.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-9.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:33	23408/23408	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42b-5b70%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:33	27943/27943	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42c-6d27%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-3.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-3.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:33	33604/33604	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42a-8344%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-4.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-4.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:34	33631/33631	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42b-835f%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-5.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-5.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:34	49008/49008	---M--	200	added ('OK')	image/jpeg	etag:%22688ed42a-bf70%22	https://templates.hibotheme.com/aixio/default/assets/img/projects/project-6.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/projects/project-6.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:34	111806/111806	---M--	200	added ('OK')	image/jpeg	etag:%22688ed43c-1b4be%22	https://templates.hibotheme.com/aixio/default/assets/img/about/data-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/data-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:34	35132/35132	---M--	200	added ('OK')	image/jpeg	etag:%22688ed448-893c%22	https://templates.hibotheme.com/aixio/default/assets/img/about/data-card-bg-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/data-card-bg-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:34	31506/31506	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3e8-7b12%22	https://templates.hibotheme.com/aixio/default/assets/img/cta-bg-1.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/cta-bg-1.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:35	200146/200146	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3e5-30dd2%22	https://templates.hibotheme.com/aixio/default/assets/img/cta-bg-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/cta-bg-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:35	35760/35760	---M--	200	added ('OK')	image/jpeg	etag:%22688ed458-8bb0%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-1.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-1.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:35	34564/34564	---M--	200	added ('OK')	image/jpeg	etag:%22688ed458-8704%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:35	47506/47506	---M--	200	added ('OK')	image/jpeg	etag:%22688ed458-b992%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-3.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-3.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:36	36966/36966	---M--	200	added ('OK')	image/jpeg	etag:%22688ed45a-9066%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-4.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-4.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:36	51696/51696	---M--	200	added ('OK')	image/jpeg	etag:%22688ed45a-c9f0%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-5.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-5.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:36	48577/48577	---M--	200	added ('OK')	image/jpeg	etag:%22688ed459-bdc1%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-6.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-6.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:36	57520/57520	---M--	200	added ('OK')	image/jpeg	etag:%22688ed459-e0b0%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-7.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-7.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:36	64661/64661	---M--	200	added ('OK')	image/jpeg	etag:%22688ed455-fc95%22	https://templates.hibotheme.com/aixio/default/assets/img/team/team-8.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/team/team-8.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:37	109255/109255	---M--	200	added ('OK')	image/jpeg	etag:%22688ed43b-1aac7%22	https://templates.hibotheme.com/aixio/default/assets/img/about/faq-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/about/faq-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:37	185658/185658	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3df-2d53a%22	https://templates.hibotheme.com/aixio/default/assets/img/login-bg-1.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/login-bg-1.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:37	230911/230911	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3df-385ff%22	https://templates.hibotheme.com/aixio/default/assets/img/login-bg-2.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/login-bg-2.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:37	239617/239617	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3ec-3a801%22	https://templates.hibotheme.com/aixio/default/assets/img/docs-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/docs-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:38	188/188	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed46a-bc%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/down-arrow-fill-ash.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/down-arrow-fill-ash.svg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:38	56981/56981	---M--	200	added ('OK')	image/jpeg	etag:%22688ed3ee-de95%22	https://templates.hibotheme.com/aixio/default/assets/img/promo-bg.jpg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/promo-bg.jpg	(from https://templates.hibotheme.com/aixio/default/assets/css/style.css)
13:59:38	1257/1257	---M--	200	added ('OK')	image/png	etag:%22688ed3ee-4e9%22	https://templates.hibotheme.com/aixio/default/assets/img/night.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/night.png	(from https://templates.hibotheme.com/aixio/default/assets/css/dark-theme.css)
13:59:38	1071/1071	---M--	200	added ('OK')	image/png	etag:%22688ed3e9-42f%22	https://templates.hibotheme.com/aixio/default/assets/img/sunny.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/sunny.png	(from https://templates.hibotheme.com/aixio/default/assets/css/dark-theme.css)
13:59:39	186/186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed469-ba%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/down-arrow-fill-white.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/down-arrow-fill-white.svg	(from https://templates.hibotheme.com/aixio/default/assets/css/dark-theme.css)
13:59:39	814/814	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed45c-32e%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/search-long-white.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/search-long-white.svg	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:39	41962/41962	---M--	200	added ('OK')	image/png	etag:%22688ed47d-a3ea%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-shape.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/hero-bg-shape.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:39	4733/4733	---M--	200	added ('OK')	image/png	etag:%22688ed47c-127d%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/hero-shape-1.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/hero-shape-1.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:40	5430/5430	---M--	200	added ('OK')	image/png	etag:%22688ed47c-1536%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/hero-shape-2.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/hero-shape-2.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:40	1045/1045	---M--	200	added ('OK')	image/png	etag:%22688ed47b-415%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/slack.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/slack.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:40	1191/1191	---M--	200	added ('OK')	image/png	etag:%22688ed47a-4a7%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/chart.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/chart.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:40	14862/14862	---M--	200	added ('OK')	image/png	etag:%22688ed47b-3a0e%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/graph.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/graph.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:41	1446/1446	---M--	200	added ('OK')	image/png	etag:%22688ed478-5a6%22	https://templates.hibotheme.com/aixio/default/assets/img/hero/pie-chart.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/hero/pie-chart.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:41	723/723	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed461-2d3%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/rating-box.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/rating-box.svg	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:41	654/654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed460-28e%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/doc.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/doc.svg	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:41	603/603	---M--	200	added ('OK')	image/png	etag:%22688ed3e4-25b%22	https://templates.hibotheme.com/aixio/default/assets/img/half-curcle.png	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/half-curcle.png	(from https://templates.hibotheme.com/aixio/default/index.html)
13:59:42	1405/1405	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22688ed466-57d%22	https://templates.hibotheme.com/aixio/default/assets/img/icons/speaker.svg	C:/Users/user/Desktop/ai/templates.hibotheme.com/aixio/default/assets/img/icons/speaker.svg	(from https://templates.hibotheme.com/aixio/default/index.html)
